Crop,Soil Moisture,Temperature,Air Humidity,Pump Data
Grapes,62.37503109,24.36349844,43.43980332,1
Grapes,33.71336255,25.96098326,68.82794811,1
Grapes,68.9800825,26.51240706,74.09449288,0
Grapes,80.59601813,25.42232996,49.7584774,0
Grapes,83.21982087,21.40426992,80.41494851,0
Grapes,57.27212686,23.03255276,73.4330285,1
Grapes,55.99047057,33.04977984,43.2768211,1
Grapes,82.58570314,21.66234278,54.11800289,0
Grapes,90.23254274,37.88213074,70.10893697,0
Grapes,62.52554202,25.45782073,52.16927391,1
Grapes,65.25813876,21.52404562,74.43168053,1
Grapes,71.48146337,38.51188115,45.99526635,0
Grapes,84.90550458,23.36228591,67.10888745,0
Grapes,94.29492971,24.5662605,40.33388517,0
Grapes,60.16743071,26.5824958,69.02879161,1
Grapes,79.9516286,27.44876772,61.13411325,0
Grapes,86.40798661,19.09239526,76.47670325,0
Grapes,59.10918527,32.43215467,43.55996339,1
Grapes,71.06787181,25.04881504,49.92482747,0
Grapes,84.58616269,30.16597056,58.30830992,0
Grapes,65.47645718,36.80888759,78.64358638,1
Grapes,94.61946943,38.96526949,54.4698956,0
Grapes,56.92895496,24.19047465,48.04768595,1
Grapes,59.02589338,26.97829197,39.12107459,1
Grapes,42.56580773,31.04325951,79.98262598,1
Grapes,54.36642663,30.7581707,79.16322729,1
Grapes,83.55161474,24.72328335,59.61199671,0
Grapes,58.26851605,31.53313739,48.73081836,1
Grapes,43.40326273,25.80003562,39.21528112,1
Grapes,94.5654525,26.49266911,53.36520693,0
Grapes,32.29098314,34.42031409,50.99181607,1
Grapes,69.77653309,24.72608435,57.90312622,0
Grapes,44.09085139,29.98932258,55.72094592,1
Grapes,67.27343102,35.35539778,58.72923221,0
Grapes,54.90333182,28.99285492,71.53812771,1
Grapes,47.66499563,23.41524452,43.95001663,1
Grapes,68.15763357,29.69790934,45.82429413,0
Grapes,76.35891277,33.31310247,55.21907099,0
Grapes,93.50719628,18.4189478,40.29044218,0
Grapes,72.29267148,34.85108313,50.76394304,0
Grapes,91.45895253,27.33767407,46.054531,0
Grapes,63.7592985,21.60982077,47.29405298,1
Grapes,72.36442547,20.62486798,79.01234662,0
Grapes,87.79013655,34.44414011,60.78475498,0
Grapes,87.08974423,35.14789549,54.69812903,0
Grapes,35.6685104,21.87981324,62.81473011,1
Grapes,90.1693295,28.27952563,38.4643338,0
Grapes,85.2293557,19.03832662,53.04884457,0
Grapes,60.33336842,33.75230875,78.89978599,1
Grapes,55.74534237,29.78826787,38.4838614,1
Grapes,75.56678326,27.67098211,78.43999586,0
Grapes,45.53537838,19.92300369,54.39093057,1
Grapes,90.59077779,30.8757391,75.25367229,0
Grapes,50.35750523,38.14043672,48.64652443,1
Grapes,42.8291859,34.79852335,59.96381988,1
Grapes,48.30283607,23.17659108,47.89163966,1
Grapes,90.54658189,23.99376201,62.64371009,0
Grapes,49.2464635,27.66429451,71.62320557,1
Grapes,66.75540445,35.86454674,64.87087827,0
Grapes,67.91151238,33.9678819,77.06546517,0
Grapes,92.64754431,36.23818107,46.57858556,0
Grapes,80.25911409,21.59618951,45.58878105,0
Grapes,49.62002703,33.18911693,51.80114566,1
Grapes,93.97931869,27.93450022,38.18142961,0
Grapes,44.61740219,25.73632528,46.61877088,1
Grapes,64.35637254,30.55814526,52.29361201,1
Grapes,53.23403819,19.42272937,58.76400279,1
Grapes,77.75502501,19.57184361,79.61548078,0
Grapes,92.05131487,24.63051384,59.24840344,0
Grapes,37.39940845,21.00199804,59.02205152,1
Grapes,67.86091039,25.25670925,49.64742114,0
Grapes,39.36708256,29.50942362,50.9038211,1
Grapes,49.95055034,36.56291194,51.77263194,1
Grapes,91.45770186,26.24508493,56.26797289,0
Grapes,77.09589312,38.56065877,73.5716658,0
Grapes,86.37951456,29.24865762,43.30018798,0
Grapes,69.09063106,21.61528913,58.48887723,0
Grapes,62.83618388,23.71237537,73.04744532,1
Grapes,92.34471778,24.40270948,59.06540585,0
Grapes,51.22578058,28.05915574,63.06917873,1
Grapes,69.07517464,25.87581023,75.62921093,0
Grapes,52.19598508,25.24791883,44.83690614,1
Grapes,46.84183246,33.73085853,48.1180753,1
Grapes,83.07911348,26.39636205,54.25378075,0
Grapes,67.44933106,35.45977347,49.6036282,0
Grapes,62.90136108,38.83719454,74.71370973,1
Grapes,81.00587318,37.4547558,75.29105374,0
Grapes,70.0345816,19.66801155,41.05842758,0
Grapes,40.81877088,31.14616491,55.11381762,1
Grapes,39.62357726,35.7186087,55.13471515,1
Grapes,90.64348313,33.73274779,49.96306722,0
Grapes,31.70395673,36.45717946,47.85971591,1
Grapes,42.62791515,37.40104424,67.2270859,1
Grapes,76.83986339,34.83808184,62.61838003,0
Grapes,57.7576333,30.28038137,54.51143358,1
Grapes,56.27397154,37.06950988,77.69338783,1
Grapes,38.3484482,26.73582047,54.68369751,1
Grapes,70.34659505,30.4983656,44.72020754,0
Grapes,66.89850669,27.98237171,59.6899451,0
Grapes,56.29204849,34.80104228,62.13405771,1
Grapes,81.37938503,19.27003383,76.36934521,0
Grapes,63.2562734,23.1589559,44.65804922,1
Grapes,81.39122876,35.17669961,63.01109739,0
Grapes,80.5753317,19.75680264,58.95850402,0
Grapes,82.32569101,33.84774608,47.7762268,0
Grapes,76.78487663,22.41872767,65.11092574,0
Grapes,93.50943353,30.02767235,49.41334865,0
Grapes,74.39663818,35.96762962,73.57814523,0
Grapes,33.44013586,23.92514847,43.93674651,1
Grapes,78.93387725,26.18055818,79.54552024,0
Grapes,89.60998271,32.79837092,70.801908,0
Grapes,95.18418137,36.34405918,73.98933944,0
Grapes,55.89480552,26.93053313,41.01367881,1
Grapes,95.9575002,34.68302059,65.92672407,0
Grapes,59.31246392,35.74301561,57.50459005,1
Grapes,58.27999948,23.31705906,53.28384801,1
Grapes,70.26070729,30.07664237,53.38092247,0
Grapes,43.17019791,35.40252211,72.86574049,1
Grapes,73.20036936,29.56030264,48.83882286,0
Grapes,44.14614846,22.10427893,45.03131872,1
Grapes,54.93586454,32.87157231,39.94358184,1
Grapes,67.93316052,21.80980028,68.36974589,0
Grapes,89.71530482,19.08617129,67.10560104,0
Grapes,84.40912837,19.38924668,73.55445587,0
Grapes,71.5181312,27.1603892,70.08812816,0
Grapes,60.99146921,37.46037061,39.12413063,1
Grapes,55.01651396,38.3104327,73.35048135,1
Grapes,90.00118909,30.0499607,62.79593476,0
Grapes,32.99037683,20.83560608,73.49043343,1
Grapes,32.65129228,29.0456744,80.47795353,1
Grapes,45.2217855,30.55254917,42.19150003,1
Grapes,50.8785886,21.99180565,53.80173342,1
Grapes,71.29075296,29.1213771,61.01023667,0
Grapes,93.97343966,35.73298552,49.38340442,0
Grapes,65.88415166,31.84482293,50.9447955,1
Grapes,79.90656979,22.9737802,42.76213964,0
Grapes,46.51064152,20.13976771,64.62884463,1
Grapes,91.40401243,20.257733,75.38391868,0
Grapes,70.06961393,30.77575438,47.38666827,0
Grapes,63.54211449,21.86106029,50.91438497,1
Grapes,85.91863076,18.88745366,63.08025603,0
Grapes,42.707597,19.34636915,41.07765265,1
Grapes,89.96956576,32.49087083,77.59642677,0
Grapes,59.92697346,23.8256945,60.06699302,1
Grapes,87.07485302,21.13272192,67.151166,0
Grapes,93.77384273,32.9372344,64.85500448,0
Grapes,70.98156335,22.71179143,81.17051296,0
Grapes,45.56170304,30.86286885,73.39259253,1
Grapes,68.4110789,24.80234294,45.77242745,0
Grapes,64.27649707,37.5805476,78.23585951,1
Grapes,48.49509523,37.19430726,55.19091971,1
Grapes,45.80685884,33.26280787,65.83926883,1
Grapes,74.25347369,38.98266297,67.35342141,0
Grapes,95.69337579,20.71598026,65.01713554,0
Grapes,52.65895088,32.36745933,61.11690991,1
Grapes,92.68957892,18.23298915,44.58465964,0
Grapes,35.51310514,20.01590422,70.36432508,1
Grapes,32.43557916,18.47040124,45.11075875,1
Grapes,53.85643521,36.4277688,44.61776584,1
Grapes,35.14905957,22.39878349,64.47524358,1
Grapes,48.75580035,33.89337033,66.43430519,1
Grapes,52.48105405,30.05765423,39.85848638,1
Grapes,51.93233326,26.16314208,68.30073364,1
Grapes,82.47040245,36.468962,71.27798643,0
Grapes,44.44815814,35.556683,61.82823012,1
Grapes,55.22059433,33.69203137,77.37285038,1
Grapes,77.84631832,18.46186153,79.98931458,0
Grapes,75.37373813,32.47608139,65.49454495,0
Grapes,94.94878846,29.19014257,77.03997916,0
Grapes,81.31091416,32.74689352,52.13902681,0
Grapes,87.6289504,20.43972201,41.66439279,0
Grapes,94.74290097,30.66880669,48.14694968,0
Grapes,51.73186049,26.67866413,48.41194805,1
Grapes,95.22487746,38.27545546,45.64316315,0
Grapes,65.95746143,28.69990089,38.24216744,1
Grapes,56.53226913,23.53613571,57.33681672,1
Grapes,72.09921501,37.6465697,53.08936966,0
Grapes,95.84100549,28.81015271,46.32995109,0
Grapes,58.57566095,36.83278446,65.8929089,1
Grapes,53.02339742,32.001812,44.78996039,1
Grapes,43.00442642,26.8381455,45.10692892,1
Grapes,45.50143347,37.24980874,55.60514288,1
Grapes,58.07771951,28.61148738,44.42857702,1
Grapes,54.61590797,26.87690639,55.99453314,1
Grapes,81.92471612,31.83076506,66.52800785,0
Grapes,77.26291024,38.19926515,43.79936097,0
Grapes,78.41124979,25.65387911,80.32092719,0
Grapes,59.73959291,28.47073032,76.32658495,1
Grapes,53.10674619,19.16321404,63.27620516,1
Grapes,90.03484451,19.44769158,48.18675077,0
Grapes,36.44808539,31.63550239,56.2945911,1
Grapes,81.47158826,19.13045316,80.38899129,0
Grapes,35.29773845,38.78493475,78.6258674,1
Grapes,77.98850635,33.94932238,52.22347846,0
Grapes,50.93900729,34.21497308,53.19006489,1
Grapes,50.75676783,36.92756776,39.40998757,1
Grapes,56.64591543,32.03349845,67.82869915,1
Grapes,75.28594313,23.04695196,47.76257726,0
Grapes,77.67360851,32.91059138,68.57090886,0
Grapes,64.12288723,32.15583135,47.54433928,1
Grapes,64.27695971,23.82382525,47.68464961,1
Grapes,50.32511673,29.31800172,53.81253237,1
Grapes,81.54358742,20.10223484,73.09777112,0
Grapes,59.1523783,24.88684162,50.66934103,1
Grapes,66.18818112,27.9698024,58.42860961,1
Grapes,36.35591993,19.5140938,53.25848405,1
Grapes,82.51081889,21.14396038,38.47447131,0
Grapes,80.3741831,35.64806181,50.51442919,0
Grapes,57.18801566,38.57570662,65.94336077,1
Grapes,93.23963851,35.11573262,56.08167309,0
Grapes,60.58004755,30.31674923,72.80003257,1
Grapes,55.16742767,36.50484946,50.51481723,1
Grapes,85.7390052,34.93341744,76.95159066,0
Grapes,36.19829928,23.73996433,57.84112525,1
Grapes,53.73198818,32.41042249,52.085322,1
Grapes,57.78177324,36.21461684,69.23732578,1
Grapes,37.54387707,30.9067231,51.10989401,1
Grapes,33.6266679,20.29109218,38.93588672,1
Grapes,78.06242729,33.47276059,46.27637857,0
Grapes,71.15767384,18.90431307,65.03744882,0
Grapes,63.9014384,22.88142269,48.7906061,1
Grapes,39.54911112,28.44536613,62.01907398,1
Grapes,86.24555169,22.33201545,62.33416615,0
Grapes,62.03622313,32.50556591,71.4598388,1
Grapes,46.18750219,30.94396029,58.74233378,1
Grapes,95.84642552,35.8363985,68.61960319,0
Grapes,90.45539644,31.27671657,52.04141828,0
Grapes,85.3655172,30.84035089,80.78886983,0
Grapes,42.12188285,38.12439257,72.41965772,1
Grapes,62.76551267,19.27278395,64.39240928,1
Grapes,61.58102497,23.25362964,73.05106057,1
Grapes,57.6448919,21.60308549,43.07702794,1
Grapes,34.55394444,33.46987874,46.48973812,1
Grapes,78.88886185,19.97201159,48.90382783,0
Grapes,90.28144569,30.45274412,78.16442739,0
Grapes,33.10904716,19.80341986,46.35797161,1
Grapes,85.33576426,24.38850579,64.61127326,0
Grapes,95.09264086,31.73379104,57.00249466,0
Grapes,81.57088469,36.21595651,55.55851827,0
Grapes,42.65512915,31.49690735,64.21479755,1
Grapes,91.7297928,20.38339445,74.09752129,0
Grapes,60.29933496,32.51772374,73.96592618,1
Grapes,78.52269478,30.31124827,42.51336789,0
Grapes,77.10580484,34.64663843,78.96364767,0
Grapes,75.49391449,18.40618087,44.30280173,0
Grapes,65.31546135,20.74707072,58.6147207,1
Grapes,36.39926176,24.53801993,62.8753155,1
Grapes,69.94115126,18.92209781,57.08887263,0
Grapes,57.70994521,31.69509823,72.04317916,1
Grapes,73.69380379,26.03005719,38.49904096,0
Grapes,49.68319747,25.10371504,57.14599296,1
Grapes,30.90860136,37.79081929,62.50461285,1
Grapes,40.50171805,18.8669356,53.86586464,1
Grapes,40.21103432,32.17858734,56.69137253,1
Grapes,86.18128123,19.26030223,75.82557154,0
Grapes,79.54839479,20.1944055,61.81188357,0
Grapes,58.69485713,27.84424217,72.18477047,1
Grapes,34.67816404,21.97899724,80.96629953,1
Grapes,48.87855948,23.91558121,43.81027148,1
Grapes,62.80457099,23.80609137,56.19436672,1
Grapes,59.16311281,26.45548525,50.3511229,1
Grapes,61.60265423,35.37990918,46.9621624,1
Grapes,88.23191347,36.84306652,73.42206458,0
Grapes,78.07008811,21.09845876,49.45806006,0
Grapes,66.57162239,18.58552501,63.3529021,1
Grapes,65.4497811,34.40175722,79.56989463,1
Grapes,32.24155674,29.79206901,79.00512845,1
Grapes,49.93241267,35.51312237,63.21800481,1
Grapes,37.59896784,25.67138623,40.67579156,1
Grapes,82.22538677,26.92046796,71.10763281,0
Grapes,90.34184337,29.99290072,40.71287173,0
Grapes,84.52369782,20.61434227,55.16371062,0
Grapes,46.35341236,37.6699513,47.3258399,1
Grapes,33.7113659,31.80040134,63.50511615,1
Grapes,91.96815762,33.9289588,45.80875707,0
Grapes,59.29871683,34.73814398,42.19732316,1
Grapes,73.79350188,37.99821636,79.01546262,0
Grapes,51.87911753,34.00382367,75.82872979,1
Grapes,77.37225207,28.07936756,70.94132848,0
Grapes,80.49664635,34.87462102,55.7013565,0
Grapes,41.62069057,36.85469656,44.6271782,1
Grapes,68.25879596,30.98211154,59.56555022,0
Grapes,89.12464535,34.42754338,62.10759885,0
Grapes,92.54455765,33.79065551,68.56337005,0
Grapes,69.162169,34.34873268,39.49048875,0
Grapes,49.52214754,26.83036797,67.21069398,1
Grapes,75.25379946,27.42091462,55.06185531,0
Grapes,60.48299272,30.79064504,53.7936349,1
Grapes,47.29281283,28.31392162,70.65596151,1
Grapes,78.20657813,30.95806125,62.85499554,0
Grapes,56.73648788,37.10755041,51.33455479,1
Grapes,55.34674798,38.57939517,75.46819491,1
Grapes,72.70614238,31.44240679,42.65019138,0
Grapes,46.52962361,35.1514994,55.18406478,1
Grapes,91.77433311,31.75841135,47.86353084,0
Grapes,48.16266496,37.11727048,75.26039687,1
Grapes,79.19717604,23.7547732,50.37886897,0
Grapes,50.02933994,34.12719468,71.81596332,1
Grapes,88.91007593,19.76014759,76.62848145,0
Grapes,85.07105352,33.98477513,75.01987264,0
Grapes,68.39017307,32.62123383,42.77788206,0
Grapes,71.32835253,32.34577574,64.52473271,0
Grapes,82.57838242,35.8439565,68.24255327,0
Grapes,46.36329681,33.26518448,61.23466017,1
Grapes,38.39262404,25.61646274,69.95957193,1
Grapes,81.6705037,31.69310023,52.03717926,0
Grapes,80.16481499,21.00096408,47.33352042,0
Grapes,86.68123639,20.74926144,63.05823638,0
Grapes,84.33049101,32.75060257,52.49613149,0
Grapes,71.89883403,24.59600599,46.37503408,0
Grapes,64.84908315,31.11411765,62.17066447,1
Grapes,90.66965758,19.33417908,57.92662545,0
Grapes,91.9254368,31.4752249,79.08404546,0
Grapes,46.21995124,22.62012766,41.94680528,1
Grapes,54.87109801,33.25244787,59.84599612,1
Grapes,58.83546088,33.77777622,52.51042876,1
Grapes,93.94392544,33.74615265,51.52255249,0
Grapes,53.06484494,31.97907033,75.66436706,1
Grapes,80.03590207,18.22469877,72.21927897,0
Grapes,93.42145544,32.63334038,62.03332959,0
Grapes,91.06778634,24.22696466,67.29315053,0
Grapes,55.02613063,19.414288,54.18936339,1
Grapes,84.56729013,27.04082754,55.1993483,0
Grapes,60.4689131,37.98636005,40.91316353,1
Grapes,71.96203701,20.51635982,69.2767979,0
Grapes,90.38959093,22.00240857,46.00534921,0
Grapes,75.89272891,33.97883795,73.00332548,0
Grapes,51.73838399,38.70466771,48.06155686,1
Grapes,67.1925197,20.18541455,70.47262588,0
Grapes,45.63515402,22.19809182,75.37115882,1
Grapes,53.2836614,35.8250619,58.80744877,1
Grapes,68.88996062,23.11428664,69.26233383,0
Grapes,82.21667749,32.53051233,80.32802248,0
Grapes,46.12345504,25.19005423,65.80166996,1
Grapes,35.5601395,29.37015765,80.81726466,1
Grapes,43.4406326,29.46649973,51.65010112,1
Grapes,79.90380973,37.2633438,68.72738536,0
Grapes,71.48434933,29.23149115,50.58830135,0
Grapes,36.05861186,37.11595255,65.80181859,1
Grapes,75.87434826,24.62527282,56.56413544,0
Grapes,73.01858501,34.65540592,38.16778967,0
Grapes,88.87157969,32.81698047,51.20301816,0
Grapes,48.96161798,30.36964188,72.48801992,1
Grapes,92.47097976,36.78325926,46.16001798,0
Grapes,83.74874135,30.54470573,54.83831156,0
Grapes,83.32959136,37.38014726,39.63472407,0
Grapes,33.00790355,22.09520037,42.78502034,1
Grapes,49.59888701,29.78902766,56.92039644,1
Grapes,44.58333008,27.38082391,55.98938373,1
Grapes,80.26461977,36.90233657,61.45260541,0
Grapes,60.05998442,35.42661592,43.54710476,1
Grapes,72.72522621,28.74218591,43.27797586,0
Grapes,57.48911919,38.94386848,53.44657004,1
Grapes,55.11361838,23.60019476,73.07983378,1
Grapes,84.62047979,23.50016245,62.90740035,0
Grapes,46.11655915,26.80267382,47.99596521,1
Grapes,58.55683123,32.93869813,67.07898882,1
Grapes,82.0068035,29.82370282,76.20072347,0
Grapes,40.18518718,36.15899298,70.7924551,1
Grapes,30.71399063,20.75900906,67.13439411,1
Grapes,54.63232354,31.20255235,68.43396357,1
Grapes,70.78226899,29.20713071,41.44461915,0
Grapes,42.80109702,20.58084138,53.29434911,1
Grapes,71.67707556,28.96504602,48.78488107,0
Grapes,81.3673182,24.89892967,69.49026357,0
Grapes,32.7659946,31.8577906,57.50089752,1
Grapes,36.0745028,29.66598825,75.04351311,1
Grapes,53.114992,29.42000512,69.92980702,1
Grapes,52.4635831,37.49879099,49.42187878,1
Grapes,89.44943773,35.43266193,75.14442494,0
Grapes,86.76663363,30.09761167,75.6692661,0
Grapes,35.34861005,21.43684451,66.29148375,1
Grapes,52.4284214,25.67089687,79.78319767,1
Grapes,39.84223019,36.29611583,61.78241977,1
Grapes,58.30210476,36.07405227,45.10677311,1
Grapes,71.99970702,36.80257232,41.7507489,0
Grapes,62.77786888,36.86030769,68.60204922,1
Grapes,50.05036464,20.35996125,42.26114474,1
Grapes,82.90049603,32.15351303,38.20391109,0
Grapes,75.70969844,38.38276902,80.46283665,0
Grapes,48.16197903,19.1677963,71.74353641,1
Grapes,48.79254688,37.51652164,64.16680889,1
Grapes,74.77201608,29.26811971,58.12172562,0
Grapes,49.0066167,37.42592135,45.11139401,1
Grapes,90.30267393,37.83788956,57.8256362,0
Grapes,39.69810653,29.73345547,60.65267442,1
Grapes,75.97383862,21.95874135,46.14623628,0
Grapes,61.52140554,38.6188193,78.28770698,1
Grapes,65.00337105,33.57152436,43.87073398,1
Grapes,81.47067729,31.18371515,51.27646297,0
Grapes,43.11203507,31.56809373,38.24229476,1
Grapes,91.12079961,37.12133281,57.84895526,0
Grapes,78.55486551,31.63596306,43.11027444,0
Grapes,39.20669643,22.10807712,51.59086263,1
Grapes,71.98464034,20.99059327,59.20495229,0
Grapes,53.34440896,18.12032267,51.33653101,1
Grapes,73.1912442,25.79195596,81.00449944,0
Grapes,59.28206228,26.76011425,52.85570026,1
Grapes,80.61696576,23.25974048,39.76254025,0
Grapes,88.59787351,31.11858827,58.24878216,0
Grapes,61.74710038,28.01070678,76.21269277,1
Grapes,63.87380127,20.79759328,76.34356227,1
Grapes,90.35059129,26.70487027,80.01033109,0
Grapes,94.11608313,35.27997759,68.30941625,0
Grapes,92.77512169,37.50038593,58.25756911,0
Grapes,66.32532091,34.49711434,69.03646834,1
Grapes,85.93231298,20.0609319,47.62376628,0
Grapes,83.62651326,23.92497402,79.19129075,0
Grapes,40.88403898,22.70369255,54.30135202,1
Grapes,41.08752191,21.58489832,42.05797972,1
Grapes,75.25065142,28.59361206,77.96399009,0
Grapes,53.91346631,22.58680672,42.53554304,1
Grapes,86.05408907,22.82460981,79.76647103,0
Grapes,69.14573904,38.24950513,66.10326374,0
Grapes,41.20644619,32.40264729,66.86881459,1
Grapes,36.49782893,29.88357966,67.3165519,1
Grapes,89.64975764,33.98800153,63.76614946,0
Grapes,81.59036453,18.75365445,77.97250513,0
Grapes,87.52764063,26.67426949,68.79397158,0
Grapes,75.49632458,26.06931121,56.00095631,0
Grapes,79.34466422,24.879861,40.88900838,0
Grapes,91.76430083,25.54366976,44.63609602,0
Grapes,47.74327394,28.81802489,54.68813987,1
Grapes,65.24286817,26.16554958,51.82940953,1
Grapes,83.62221857,28.65338865,61.45513496,0
Grapes,84.14396361,29.64983844,40.17290644,0
Grapes,48.07118163,23.83751094,51.13686901,1
Grapes,67.29784002,31.35947958,47.86210891,0
Grapes,62.95210194,32.21407166,38.82673351,1
Grapes,78.34144912,21.97518624,55.25513004,0
Grapes,78.74061819,30.01297501,81.18839878,0
Grapes,36.7115236,25.26293054,40.62241473,1
Grapes,36.85931878,22.95329304,76.89823785,1
Grapes,92.5424453,37.62863755,64.60616616,0
Grapes,40.7022263,23.59700932,53.0035167,1
Grapes,48.96321013,24.84659734,49.21423126,1
Grapes,60.32207832,37.91007945,64.09118068,1
Grapes,73.97547857,20.37963186,69.72412168,0
Grapes,95.69285851,22.90368524,79.24674629,0
Grapes,44.64420011,21.60186597,71.44457038,1
Grapes,56.55656373,34.22523135,77.68088282,1
Grapes,60.71584323,29.59071307,66.74082272,1
Grapes,38.11189909,23.1682072,68.48496868,1
Grapes,94.32209404,34.54898888,75.41938517,0
Grapes,35.39801166,31.07653069,73.06986906,1
Grapes,44.10430307,31.55670137,60.26649598,1
Grapes,74.10944663,34.30404703,59.25782373,0
Grapes,56.73090725,36.32693676,42.07693022,1
Grapes,82.98938338,24.82405708,39.02829039,0
Grapes,46.93802497,24.50508666,66.03037144,1
Grapes,50.57105042,20.99298079,51.17170451,1
Grapes,40.5269819,26.27335136,55.31174365,1
Grapes,93.43851012,34.16069891,79.72125158,0
Grapes,73.45601784,25.87945214,55.72187781,0
Grapes,48.93004237,29.48467608,80.22038704,1
Grapes,78.72296806,29.9671779,48.39814652,0
Grapes,53.87862196,34.02334216,39.89391466,1
Grapes,93.9775603,24.0813142,41.04701079,0
Grapes,56.60018792,24.42687671,68.09564311,1
Grapes,75.720294,33.47101751,51.15370341,0
Grapes,79.26033621,20.40158854,71.18159468,0
Grapes,81.88986083,33.46062414,60.69793516,0
Grapes,55.11716618,34.33181139,69.96194432,1
Grapes,90.57561176,38.03761364,70.33464359,0
Grapes,67.24945489,33.16312968,49.5327553,0
Grapes,91.06329298,36.3988443,57.20195734,0
Grapes,93.11457407,38.52812018,46.17205865,0
Grapes,62.80902856,30.77602793,68.64579249,1
Grapes,93.25439298,36.87646644,60.55219924,0
Grapes,71.51162323,27.61295617,70.62393796,0
Grapes,60.7405801,27.04200842,52.89730285,1
Grapes,56.40467087,22.93783977,61.18296521,1
Grapes,91.16592746,24.79784033,74.51248001,0
Grapes,65.09877077,27.27693177,66.94831206,1
Grapes,90.08324983,36.93768385,43.97449644,0
Grapes,69.65688611,36.05761457,43.04536541,0
Grapes,51.54835422,31.95893035,72.28157664,1
Grapes,42.19547283,21.26579008,46.33316062,1
Grapes,87.7560278,18.45603071,47.47411436,0
Grapes,65.68884551,38.65454727,61.02134273,1
Grapes,53.51451796,27.24756087,60.24617222,1
Grapes,54.67809423,20.23837503,80.78548389,1
Grapes,84.75763056,28.65896407,38.95105253,0
Grapes,61.21531847,24.46380026,39.64037679,1
Grapes,51.6678188,24.93140265,43.00183158,1
Grapes,53.92313447,23.37405919,71.55607472,1
Grapes,59.3753053,24.70706875,45.23837346,1
Grapes,65.71858128,20.48830763,62.7436228,1
Grapes,92.10148792,35.10740591,73.72906817,0
Grapes,65.05173327,23.40198387,41.46380013,1
Grapes,82.4973243,25.42265713,76.54995218,0
Grapes,70.30493474,30.13740561,47.60866835,0
Grapes,58.18860728,23.75210531,42.82454478,1
Grapes,95.18002754,33.30036328,62.54808038,0
Grapes,67.151213,21.3897874,47.23662389,0
Grapes,38.31988305,23.83255762,42.54556328,1
Grapes,68.6780134,18.339578,73.74066498,0
Grapes,47.92585707,20.36546734,44.20570354,1
Grapes,47.46112713,19.98710035,73.63133682,1
Grapes,36.58775645,28.85005844,80.64218637,1
Grapes,92.9015726,29.87576366,59.57892703,0
Grapes,86.50821008,24.32527685,53.08322095,0
Grapes,42.73681093,31.69379691,44.46753337,1
Grapes,62.99533332,38.24886427,58.39074165,1
Grapes,61.13926746,28.99179843,43.98427654,1
Grapes,47.01850644,36.28445358,71.41805907,1
Grapes,42.2577667,34.02000897,57.45406546,1
Grapes,83.69751066,36.7390364,80.52208362,0
Grapes,67.02186085,35.29588086,43.58670815,0
Grapes,62.09484053,28.0445189,40.18338003,1
Grapes,53.65140107,32.73582105,52.94624049,1
Grapes,52.95983656,28.09360645,51.24958639,1
Grapes,95.82218539,28.54810678,49.6108792,0
Grapes,84.17441523,34.45693888,72.28542951,0
Grapes,63.83583347,18.47598289,56.68116253,1
Grapes,77.76034745,36.27799471,59.95129931,0
Grapes,78.56400605,18.00888645,64.43757585,0
Grapes,59.71823666,19.35168964,59.11857952,1
Grapes,48.59267829,28.80482775,39.50412318,1
Grapes,60.42130607,38.58356148,45.55455537,1
Grapes,74.02283271,31.28780682,57.77383484,0
Grapes,53.77086751,29.8437344,45.35327053,1
Grapes,46.17397423,26.97301768,56.66346499,1
Grapes,63.6376321,19.28398125,77.63342708,1
Grapes,52.51525077,28.58612957,44.44564488,1
Grapes,51.31082651,28.467184,44.16829499,1
Grapes,77.25710056,38.77636619,43.38955116,0
Grapes,79.28400628,27.90733449,47.67560124,0
Grapes,61.17369205,32.80553173,81.23212452,1
Grapes,83.00758556,19.08612028,52.23474431,0
Grapes,33.51842909,23.62926487,64.566818,1
Grapes,31.46739023,18.36922671,81.04708424,1
Grapes,67.87270661,21.20303775,57.14000515,0
Grapes,74.64437904,24.77236122,51.58282048,0
Grapes,91.49248632,37.71249752,81.23243042,0
Grapes,42.81410159,19.77019446,41.57267868,1
Grapes,81.97482032,27.93691908,72.77460796,0
Grapes,42.13264655,37.84771365,77.88353417,1
Grapes,71.37569444,30.29138928,46.19684329,0
Grapes,75.24043579,33.68784037,38.51726326,0
Grapes,73.3344992,32.19595693,48.83958262,0
Grapes,87.35544002,37.31349323,74.9779603,0
Grapes,81.97090799,27.0769443,51.05330323,0
Grapes,51.94664902,20.19145248,80.922057,1
Grapes,31.72008771,20.3419073,64.36262084,1
Grapes,48.39327238,32.28123338,70.75179506,1
Grapes,77.70139517,19.51586565,62.74805031,0
Grapes,75.33483057,33.78044462,59.51279268,0
Grapes,36.61375327,18.22769908,41.91027044,1
Grapes,83.49367475,22.51576112,79.41251699,0
Grapes,41.35511631,37.02146154,67.92813924,1
Grapes,78.59507633,21.19412836,74.34806464,0
Grapes,73.85117894,38.40977098,78.45059182,0
Grapes,71.25051669,21.20688027,68.51957211,0
Grapes,38.99477858,36.17012572,69.00378288,1
Grapes,32.34700688,34.09287231,58.67134143,1
Grapes,89.68579531,24.15751066,64.90791885,0
Grapes,64.14563902,35.37652622,62.64357409,1
Grapes,86.57668945,23.44370938,43.78824809,0
